LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
10000.0,1,2,2,37,1,2,0,0,0,1,5960.434236916675,5721.11018046841,8162.647503748581,8763.19466229944,9473.954402390762,9274.750361681596,0.0,2714.8150968277546,787.0377420693862,824.093174949313,37.69431965371863,825.5839107548273,1
80000.0,1,1,2,43,0,0,0,0,0,0,85848.38993945502,83305.39224067354,83214.11950022567,68873.3181354682,23975.364461705653,26235.29093280615,3756.5785607134426,1863.3433193597905,1819.6686295218028,3516.633187432079,3527.5182171801735,3556.419847890632,1
350000.0,1,1,1,50,2,2,1,6,6,6,2259.887508925504,2185.5421054982203,2350.317254440421,2297.0602106391457,2259.887508925504,2222.7148072118616,0.0,164.77514894220099,0.0,0.0,0.0,74.34540342728371,1
290000.0,1,1,1,40,-1,-1,-2,-2,-2,-2,646.7677830667687,6467.845662213099,93.93172462500377,3269.078137420105,303.9034944269939,1732.8239206205703,6467.845662213099,93.93172462500377,3269.078137420105,303.9034944269939,1732.8239206205703,0.0,1
240000.0,1,2,1,41,0,0,1,0,0,0,104967.97344563818,110123.15873246452,108190.99329689586,110356.07245695514,112755.08983323442,114918.7559971758,7995.374195891399,947.1400415504213,3962.7166041455653,4190.680704326698,4139.05762016796,4227.919512222629,1
50000.0,2,2,2,23,0,0,0,0,0,0,35174.02135858165,36175.1872655258,36764.396220846545,37454.71928535812,38304.57753102333,39020.24781265582,1870.248511162747,1488.0188957672624,1386.8998970279774,1494.9979044792285,1393.5124255581372,1020.0083820830856,1
30000.0,1,1,2,33,-1,-1,0,0,-1,-1,5822.006337905818,4141.64883924141,2622.396688992167,4543.934553437797,5368.835478358032,3518.8909008728556,4148.604798628658,2608.484770217673,3244.03964294599,5379.269417438902,3524.107870413291,23946.263339065346,1
200000.0,1,1,1,46,1,2,2,2,2,2,67079.64584317013,67465.39357645166,71102.60797484737,63036.502351712654,84734.84233512564,85314.48669013771,2065.4720621057268,5180.5651884199715,0.0,22787.73281578561,2065.4720621057268,6738.111751577093,1
80000.0,2,1,1,33,-1,2,2,0,1,1,4552.082266634738,4330.6175099995335,4472.451037988877,4985.306379748609,5027.107039624314,4324.770070662583,0.0,854.6756839633646,2083.9673245876415,569.7837893089097,0.0,569.7837893089097,1
222875.22337144084,2,1,2,35,-1,-1,-1,-1,-1,-1,4771.427332534523,5050.915274541636,4642.422119179264,5082.654851896035,5392.00744300475,5472.630883469582,5070.8773054616095,4661.6590160763735,5102.041838141721,5411.956817564715,5564.4734986755775,5044.9519155877715,1
30000.0,1,1,1,37,0,0,0,0,0,0,28041.09540794611,26928.033924875443,28098.504021111436,27050.498686443294,27312.504101552757,28760.0489773091,1838.8288609627775,1916.3030185308633,1189.5352384321475,1039.8260729667268,1937.7717609894894,1751.0870439579576,1
60000.0,2,1,1,29,2,2,2,2,2,2,43401.30094179913,42834.31104489379,45452.192024628195,44718.638921299156,47245.41144459034,46634.367549827235,417.5193116605942,3372.8121967130446,300.61390439562797,3299.386095604372,300.61390439562797,3665.9845506715246,1
192310.14986266222,1,1,2,39,2,2,2,2,2,2,148273.83061181434,159034.72224006563,161465.13487639598,162404.1066482475,166488.2735146236,170426.06831038996,14653.477520600667,6461.391008240267,4998.402589269559,6731.014986266222,6768.985013733778,6306.955041201335,1
204872.19470572326,1,1,1,29,1,1,2,1,1,1,199046.75943310896,207082.65364353522,198159.69558978858,170115.10878962482,149219.60921398923,136546.68971741694,12565.006422197344,3845.853970707558,3504.569651826738,5140.897694168558,4942.020883001893,5381.944138229306,1
126811.49737303196,1,1,1,34,0,0,0,0,2,0,98913.8489404558,99969.56618301256,102621.59292907249,105743.26473205026,104079.30548073552,100870.42646059497,4034.0574868651597,5089.839579685115,6588.369001752148,1275.4010507872126,2656.4839754824675,4662.366287214336,1
80000.0,2,2,1,56,0,0,-1,-1,-1,-1,99.58312497141996,711.0662747897009,624.3185693654342,47.18126756872054,1291.421844667019,1181.7894581534626,662.144810609654,625.1886676710974,50.66166079137312,1294.9022378896716,1189.620342904431,1809.4461493063968,1
40000.0,2,2,1,25,1,1,1,0,0,0,33092.13538952127,33880.558706883945,33164.92748898186,33885.16837341994,34623.85096445132,35319.3244873528,1613.8674564006556,128.52764468900273,1290.655323398995,1303.449952567968,1278.388119969177,2709.624771944996,1
240000.0,1,1,2,46,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
29565.047690096544,1,1,2,32,0,0,0,0,0,0,61994.06720706452,62088.135218733805,63362.384627269836,18005.57582991445,18262.41816886045,18381.784792455004,1578.2594834015435,2174.398482708916,637.5646573773186,666.8978606063927,674.8256287632606,647.5502890712478,1
50000.0,2,2,1,50,1,0,0,0,-1,0,47843.919056614264,49780.83478610108,50326.22821375937,1247.3916024238142,668.7701765671575,126.8760195184822,2728.8859793447173,1932.5620333529605,25.041319641805693,668.7701765671575,0.0,0.0,1
350000.0,1,1,1,36,0,0,-1,0,0,-1,31334.221390164214,15685.007595030069,33501.442782423655,18117.78431237659,15431.979424897541,31019.584155289587,995.3866928189681,33546.71574611548,921.8083528638665,15431.979424897541,31019.584155289587,1331.2175822079025,1
50000.0,2,1,1,36,1,2,1,0,0,0,21001.962474380998,20377.9206713423,20372.732120286662,21189.56547524132,21555.314089899686,22395.596892384325,0.0,612.9495123939571,1462.8333549546592,828.5819696130213,1246.2371594077413,627.6126899186166,1
450000.0,1,1,2,36,0,-1,-2,-2,-2,-2,2290.0749004643762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
50000.0,2,2,1,28,0,0,0,0,0,0,16422.01607812825,19358.06489626565,20179.1428166334,21825.20774255971,22119.237233958494,13230.735550331998,3206.2469797895797,1624.5452776507125,3603.637778794301,750.9094446985753,609.2163505461527,368.09802544322974,1
20000.0,1,2,2,46,-1,-1,2,0,0,-1,390.0,1374.839773360085,921.144013445995,780.0,282.2880268919901,0.0,1374.839773360085,0.0,0.0,0.0,0.0,0.0,1
50000.0,1,2,1,25,0,0,0,0,0,0,49009.06404237685,49467.11673971364,19661.44522091158,19179.30291445229,19744.949677277862,19766.943306510235,1603.6543627380925,1330.7056635796905,1069.7001872563774,1000.0,1314.1328339829938,1330.628544967003,1
118187.68748912934,1,1,2,30,-1,-1,-1,-1,-1,-1,1134.768748912934,6857.870426991391,1134.768748912934,493.67281851410667,3427.3212458691496,13810.394880101314,6857.870426991391,1134.768748912934,493.67281851410667,3427.3212458691496,13810.394880101314,6022.036518534132,1
30000.0,1,2,1,27,0,0,0,2,0,0,14795.280055205783,15552.320320950357,18177.616008010176,17594.968164480266,17828.84163993212,18077.252557658034,1305.1909327449966,3190.1111384132364,0.0,823.0241424522783,557.7027582520076,1513.5762337038618,1
30000.0,2,1,1,30,0,0,0,1,1,0,29491.724026064203,30369.11261659617,29596.95354585698,29111.431357580583,19103.80299072473,14855.340732130819,1470.5641505729275,1970.5692419254553,1452.0041551804427,219.1241459654122,920.2356211434453,1103.6418423953212,1
30000.0,1,1,1,33,0,1,1,2,0,0,21667.640959032888,21817.617752611117,23627.662798929705,21939.455159885278,22520.92845402856,23483.428229353016,797.9563571497267,2300.510910712568,398.97817857486336,939.8978178574863,1398.9781785748633,1519.1825428598906,1
30000.0,1,2,1,35,1,1,2,0,0,2,5808.544092674074,8136.5963756422425,7700.210642999867,7821.759150106306,8217.051237856556,7731.996398649582,2593.415243447214,0.0,550.4385966628295,674.991286171972,0.0,476.75008725565556,1
50000.0,2,2,1,58,2,1,0,0,0,0,52550.51734586177,51197.35283383281,51586.33889820064,50352.01330279194,30164.247978465082,30182.508104559285,133.56377340950746,2353.2016245957784,2229.1767333365196,1058.0463538693023,1073.785631774085,1246.3928158870424,1
50000.0,1,3,1,44,1,0,0,0,0,0,72141.24070411336,73777.17415922563,75504.16884495373,52438.2156769471,52593.6601841181,88.09067506856877,3039.2094992886805,3330.237648440223,1980.4086357250333,1055.7791414053368,521.7477372013745,0.0,1
133379.00441758567,2,2,1,34,2,2,0,0,0,2,129531.45008708995,127987.18137270283,130196.48625407828,131544.11188235081,137647.43599227443,137854.69502943166,1959.8225621996849,5814.382456636963,5000.0,8409.127658679598,4602.740265055139,4715.2971899561835,1
50000.0,2,3,1,51,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
40000.0,1,1,2,26,0,0,0,2,2,1,36913.687792314166,37994.3632456662,41050.613984157084,40161.92260196353,40236.803253453014,37113.5997374474,2000.0,3983.2454664796633,251.31800280504868,832.4546647966342,268.0725363253853,268.0725363253853,1
250000.0,1,1,2,38,0,-1,-1,-1,-1,-2,23.294408645055285,23.294408645055285,211.80407398076272,188.5096653357075,0.0,0.0,0.0,188.5096653357075,0.0,0.0,0.0,0.0,1
50000.0,1,2,1,31,0,0,0,0,0,0,49476.079472761805,49086.64573333209,44785.515219635796,29434.63987273561,30151.125600007486,28844.582819699423,2048.205754542818,1608.9943666613647,1020.6571515145845,1156.931453028701,1100.0,1795.9998484947719,1
230000.0,1,2,1,41,1,-2,-1,0,0,0,0.0,0.0,318.2314943707565,0.6541604321822553,2549.1142475935803,2969.8516166694076,0.0,318.2314943707565,0.0,2548.460087161398,3361.2682388774406,209.990813873329,1
300000.0,1,1,1,53,-1,-1,-1,-1,-1,-1,140.8210679868891,379.39656666370604,0.0,490.82294570187554,319.9235913488548,250.19665477282234,379.39656666370604,0.0,490.82294570187554,319.9235913488548,250.19665477282234,0.0,1
70000.0,2,2,1,26,2,2,2,0,0,1,25849.01936446262,28956.342044045967,28196.49720732621,28466.39088417461,30365.06816428175,30907.041705852942,3542.6148643184256,0.0,1045.9721960980382,2378.7834401132845,1197.863997727408,15.972196098038125,1
50000.0,2,2,1,28,0,0,0,0,0,0,51245.318640254445,51009.09544660278,50266.96181196512,49509.97503103923,30395.82819539239,29935.961819191092,1692.3979546991245,2439.8472839903507,3121.6270251006104,1202.9809114020409,1083.23788552622,1251.11894276311,1
20000.0,1,2,1,28,2,2,0,0,0,0,17528.910366539265,16947.631064531735,17265.505459779135,8662.97501748333,8827.334969079242,11968.329474691645,0.0,1200.93911540839,980.7792673990671,181.7085349175334,3158.6239113259203,19.220732600932894,1
300000.0,1,1,1,41,-1,-1,-1,-1,-1,-1,4001.465840059107,-327.66819760518774,7251.233470681574,3075.5295846780177,2326.333793111099,6551.062830914276,2769.461077196827,13859.956498564101,3075.5295846780177,4218.244097710173,11867.96555866,11833.66803429817,1
361766.64022285177,1,2,1,44,1,1,0,0,0,0,505819.61189155927,499549.87582730106,39104.96081404817,35885.50945459568,24297.02631464793,14071.449607083818,8418.247277489058,1132.885216719083,2371.4597100796295,694.3084661534035,3090.694173149988,199.8100382233324,1
50000.0,2,2,1,40,-1,-1,-1,-1,-1,-1,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,310.0403666920761,1
337318.87763858726,1,2,1,42,2,2,1,0,0,0,165781.0225347361,161527.38781360775,156499.25283677314,151491.48951604366,144702.36490302367,140721.6127973028,2149.289215713349,1614.5285189585175,5246.498210056236,5273.967338252144,5283.481879182308,6019.029081860327,1
216291.61943800346,1,1,2,46,0,-1,-1,-1,-1,-1,16886.263547490595,-219.9368624130468,50403.18886282406,-85.53100204951821,17020.669407854122,18047.039493491007,0.0,50623.125725237114,3100.2061498291005,17106.200409903642,18132.570495540527,27255.879319779804,1
90000.0,2,1,2,32,2,2,2,1,0,0,29594.24882567208,30633.976839470026,30697.095881615085,30410.1771844187,31635.950313449943,32551.04925660897,1816.979340098951,846.9484577326497,511.99240913760264,1724.412249163178,1497.6213068042848,2452.8219976974324,1
20000.0,1,2,2,55,-1,1,0,0,0,-1,224.7389639854669,2942.3996031723746,1507.025371821433,795.6017195863768,418.25176249424993,1711.7917059754834,1517.1778421551876,1457.6577684732717,754.6999141842538,40.90180540212304,1738.883497766713,17.515444026285834,1
144394.78228134476,1,1,1,39,1,2,1,1,0,2,98557.54057071083,98075.53712059365,98222.98196712184,99716.25589735125,103747.90388956877,103109.88375028098,1977.6520266051466,2203.9716069752367,3709.5288701217137,6110.243619021749,1538.1737984706695,3560.521771865523,1
217140.53221968358,1,1,1,37,0,0,0,-1,-1,-1,11399.945765748593,13505.037650756996,906.847591899814,0.0,800.4536618265288,357.0266109841788,8230.177436407288,915.4162305634344,0.0,800.4536618265288,357.0266109841788,0.0,1
400952.8845538561,2,1,2,32,0,0,0,0,0,0,250227.77788143922,237739.80234684647,242140.39902124845,246165.26547864778,251173.81036950657,251556.56374175163,10450.619903741555,9775.49208680106,9027.387280277793,8970.482349810842,9208.36467065665,8913.143242542292,1
100000.0,2,1,1,37,2,1,0,0,0,0,50311.93501535968,49617.77869441826,50806.8342232459,51890.34878915395,53037.94272158106,55079.79548839373,353.86244346048267,2353.8624434604826,2000.0,2000.0,2941.0229260899196,2917.4320965258876,1
170000.0,2,1,2,29,-1,-1,-1,0,0,0,5694.679975083066,491.94157203919355,11305.736185124028,10945.272432540392,14193.25278810749,151.38428445367754,1252.0993665778167,11503.028707296497,362.18669301933807,3610.167048586435,195.49220586517788,277.57801090897624,1
20000.0,1,2,1,38,1,0,0,0,0,0,19050.43707471719,19169.511049974404,20147.3168403058,19581.219529545844,15571.542622503359,18484.347589132132,1175.2207650997743,1482.1464528733036,682.2677356334822,4568.159080241967,4076.4645661740637,1095.9746426817337,1
30000.0,2,2,1,28,1,2,0,0,0,2,16434.533904452623,15530.32913959313,16621.334439710125,17020.552925276585,18207.721085960606,18460.417009479996,0.0,1353.7879540368926,675.5225620470701,1480.425231412572,700.0,0.0,1
50000.0,2,2,1,33,0,1,0,0,0,2,46072.78608800497,46600.53979774417,47385.61849624356,48320.75664661921,49961.262518032876,50285.92864135429,1363.0831014730654,1860.0786984993913,1821.9780624100238,2468.2250037466033,1308.7832330960198,1965.69075187822,1
50000.0,2,2,2,39,0,0,0,0,0,0,51026.6771305368,46376.50745883692,16720.88651013268,19154.520226208006,4063.217246976589,3084.204122112522,1508.2961412961329,11867.295807992343,11303.247754276708,708.2049580444314,835.8276753692471,585.0793727584729,1
50213.83786875779,1,2,1,25,0,0,0,0,0,0,50751.04453663366,48471.61373379022,48867.943003006716,44759.25103025367,19502.306069493086,19118.170154513966,1637.9445821852223,12940.029470748246,1368.4754812944288,676.1044552259202,683.1472227996717,681.125839012796,1
160000.0,2,2,1,33,1,-1,-1,-2,-2,-2,0.0,189.828930094694,0.0,0.0,0.0,0.0,189.828930094694,0.0,0.0,0.0,0.0,0.0,1
124766.55043715825,2,1,1,39,1,0,0,0,0,0,18105.800009814233,19217.19861751369,20258.31917541533,20919.852276289646,21582.90872212025,22223.441822994566,1410.388851781425,1365.6808368524607,1000.0,1000.0,1000.0,1427.5372924972949,1
100000.0,1,1,1,44,0,0,0,2,1,1,3467.2403307338054,5028.644110037347,7487.401521160727,6711.076822262453,6865.73620018496,6338.927870104306,1743.655101243342,2595.6271158764766,0.0,741.607747393279,0.0,4408.798526035823,1
20000.0,1,2,1,24,1,1,1,1,0,0,6233.283576205559,7035.838649739742,15873.913366015193,16511.321623798765,17018.440527835624,17529.005898416835,1084.4346697106807,9071.21863318251,1200.4479058931563,831.1306605786384,784.3965012417923,2345.4507241529177,1
200000.0,2,3,1,44,1,-1,-1,-1,0,-1,0.0,197.1965059573297,1517.917139618266,385.72581655338644,85.8384790637788,114.83796523397434,197.1965059573297,1517.917139618266,388.66588848955905,0.0,114.83796523397434,7057.434162893422,1
30000.0,1,1,2,24,1,2,2,2,1,1,21810.84622986722,22669.879638057602,23475.526265802626,22800.416428159035,24302.693396643306,23897.127985625837,1513.2760058929011,1431.8051723108933,0.0,1879.1785920483478,109.83764359241115,1913.0200474824787,1
100000.0,1,1,1,28,0,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
30000.0,2,1,2,25,2,2,0,0,0,0,14362.360774488943,13321.907778160792,11625.452195222126,7357.320909447922,5371.351052634737,4490.081698878974,0.0,1376.8346402193938,669.1653597806062,0.0,0.0,615.7398317696702,1
140000.0,2,1,1,25,1,-1,-1,-1,-1,-1,846.9871960341588,1303.8205399568456,583.8559889378514,383.7910732029782,383.7910732029782,383.7910732029782,1303.8205399568456,583.8559889378514,383.7910732029782,383.7910732029782,383.7910732029782,1098.3727116909893,1
111967.96862102195,1,1,1,41,0,0,0,0,0,-1,109446.45175601626,108317.12223350377,107819.4009809914,72178.10832718477,51693.70882454091,61209.273982261264,4197.982832163452,4301.818066680328,1732.453276632586,2610.749827450174,62544.663056405276,5004.821523121504,1
105173.97019844428,2,2,1,35,0,0,1,0,0,2,102847.43575757678,113330.86264363262,112884.19219929895,112678.60400977837,119997.77929454103,134377.40528314552,13328.478989716095,2483.505695253253,3137.9292074992686,9277.609552976664,16627.995182314586,2965.2059603111447,1
300000.0,2,2,1,28,-1,-1,-1,0,-1,-1,398.7487182005649,334.1210902028437,452.7932193427641,428.8047984702474,671.6522827149597,399.3131516328594,335.3910654255063,541.8325932872227,344.8453254164393,673.2044746537695,399.454259990933,476.4994234991334,1
300000.0,2,1,1,32,0,0,0,0,0,0,9382.412678656206,8227.03677220506,3351.9308989916344,8572.543921263417,6520.231455856773,6520.231455856773,6682.108262788635,1807.0023895752101,7027.615411846993,0.0,0.0,627.4409826899773,1
10000.0,1,2,2,44,2,2,2,2,2,2,793.4386092283085,793.4386092283085,793.4386092283085,793.4386092283085,793.4386092283085,1620.136423937092,0.0,0.0,0.0,0.0,826.6978147087837,0.0,1
80000.0,2,1,1,32,-1,2,2,0,0,0,4786.656782384962,4557.349108809781,3765.162528492758,4896.895316061595,4214.295647663049,3253.142419682072,0.0,319.9313471467426,3810.835036280786,213.28756476449507,0.0,213.28756476449507,1
10000.0,1,2,1,44,0,0,2,0,0,1,6844.008978874469,9270.141154509656,8926.124194413436,8992.502251393644,9621.017957748938,9390.087038524687,2713.359856493117,0.0,342.8264351270373,794.8867797664706,53.60873079629482,529.0089788744692,1
50000.0,1,1,1,42,0,0,0,0,0,1,49394.57021706036,49554.53493427034,50592.06821461333,30405.29207275925,30357.923459187434,29502.565839192685,2514.8384301427673,2693.457485477666,1430.5616233578817,2126.013344543771,293.1144909804148,1227.7462503822205,1
20000.0,2,2,1,37,1,-1,-1,0,0,-2,-15.931531761106356,3244.8817906711083,5899.570561106048,2230.901239155204,-34.54181665018635,-34.54181665018635,3482.867858040556,5915.502092867156,762.8035380189164,0.0,0.0,719.0337343508181,1
230000.0,1,2,2,28,0,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
260000.0,1,1,1,42,-1,1,1,-1,-1,-1,1212.196453394886,912.4007611146474,440.57745710814356,868.1412299423558,279.40595680149715,557.4894262424986,197.56757840744876,440.57745710814356,868.1412299423558,279.40595680149715,557.4894262424986,1119.501963581219,1
220000.0,1,2,1,35,2,0,-1,-1,0,0,1931.0754049930613,1994.8859640222745,11.032671613352026,902.8304106286525,464.1077192016752,732.1917563421413,843.8105590292133,11.76818305424216,1366.9381298303276,0.0,500.5056524617487,103.88604949373749,1
200000.0,2,2,1,31,0,0,2,0,0,-1,3257.9938564415656,3846.8700904505163,2358.6350130435067,1983.107164257239,475.26388252857885,1216.7796116561972,3515.0447370225,0.0,1651.2818108292226,0.0,1216.7796116561972,0.0,1
70000.0,1,2,1,40,0,0,0,2,0,0,28219.379008788095,29342.156213505554,33177.277767241205,32344.476217839605,33368.46976556416,34723.94468867119,1724.7392125798888,4335.116205120295,0.0,1556.0309880320785,1904.9413563035155,721.4496444478724,1
90000.0,2,2,1,37,0,0,0,0,0,0,7635.366786675285,8008.182159182996,9189.54060317716,9666.844893078283,9950.128334197861,10103.128005089955,570.5695151024025,1394.5465271194666,855.6622402334299,514.2263250553842,464.26374421570114,473.58443994164253,1
50000.0,1,1,1,53,0,0,0,0,0,0,49534.62957880831,50739.5721015667,27323.079967365462,27879.16007939046,29105.228432603184,28977.7861268341,3081.270026145758,965.088932994701,1100.0,1714.7140975971738,1321.6963109982337,1046.5984123742933,1
20000.0,1,2,2,29,0,0,0,0,0,0,17608.679902458738,17982.53135070166,19004.412906110756,19203.88296832902,18094.738471486173,15780.123728579514,1621.9858222613116,1902.3677309003858,1022.8223863055846,641.2653221208494,560.4551780196127,594.912030266359,1
100000.0,2,2,1,49,2,2,2,2,2,2,44039.84772566824,44848.3717824957,47660.60519548357,48511.4049068456,48357.11059019128,48695.52605742355,1809.714342484977,3856.127709772444,1909.5142828757512,1900.0,1628.7429082364793,2000.0,1
217559.97850169742,2,2,1,47,0,0,0,0,0,0,223559.9173910693,215679.72197505354,186598.95455540836,149886.27058374346,147887.45842680585,148911.72523101862,8375.591071273328,7657.725817023625,5750.1427105189005,5450.860139738967,5293.983484457794,5096.297148009358,1
97882.43906499763,1,2,1,34,2,0,0,0,0,0,43807.94436401153,41976.559830314516,35522.10877630524,33544.7809233817,29583.77506696186,29844.515175113243,1683.9141934935951,2423.512187000474,1415.2975625999052,1182.3658597496446,1247.0609766249408,3371.931426678297,1
280000.0,1,1,1,49,-2,-1,-1,-2,-1,-1,608.1911087880347,10234.434373540736,13986.778353083504,5008.900595653562,2596.015742679051,7736.63367619305,10239.592555781588,14025.32580775576,5012.382368666137,2598.4658792434557,7738.825903645412,5856.01492619486,1
460000.0,1,1,1,43,1,2,1,1,1,1,281663.23830419616,286399.3316263708,292704.9676085209,297327.9789884836,301993.67043372476,298046.20171373745,10915.298161504272,12250.247401686358,10824.63986944319,10837.294724225641,856.9144524116255,25429.62291331781,1
50000.0,1,1,2,25,3,2,2,2,2,0,27134.16527939615,26790.526816916543,27700.41388429271,27941.758173308477,26993.477044265775,27717.641379502318,378.1429671923158,1665.6560538853946,968.5402042388462,378.1429671923158,1269.182527900775,1490.3442890157694,1
40000.0,1,2,1,47,2,1,1,1,0,0,31913.316897051707,30551.902902387774,33145.64242487569,32454.71170895824,33809.43471912653,34803.86576884871,473.16625682395124,4155.813143584269,709.7493852359266,1998.3209626962,1764.7915017705766,1562.562132580062,1
50000.0,1,2,1,40,1,1,1,1,-1,-1,20162.829598603385,16297.453123919524,12654.02785338549,8.822575916403197,84.57196509764277,12.20901919744685,2829.932481677938,405.73020593961274,89.11692844851716,89.11692844851716,17.82338568970343,80.20523560366544,1
415171.8390205475,1,1,1,35,0,0,0,0,0,0,477087.78591234074,416849.25976639753,415441.4813217278,9742.804406046094,8576.23928492747,5237.117455122,18410.653620119916,18163.266927153767,1647.8887208464082,1575.7996662316464,229.8595120243334,5746.487800608335,1
10000.0,2,2,1,37,0,4,3,2,2,2,4340.589506340371,4136.115245275766,3930.640984211161,3725.166723146556,3887.3779518564597,4179.082364593263,0.0,0.0,0.0,445.3669916289584,505.14778707893515,445.3669916289584,1
10000.0,1,2,2,26,1,1,3,3,3,3,263.8027444964205,97.19173648059143,180.49724048850595,180.49724048850595,180.49724048850595,180.49724048850595,0.0,83.30550400791454,83.30550400791454,83.30550400791454,83.30550400791454,333.22201603165814,1
130000.0,1,1,2,25,1,-2,-2,-2,-2,-2,-1990.1854149810347,-1990.1854149810347,-1990.1854149810347,-1990.1854149810347,-1990.1854149810347,-1990.1854149810347,0.0,0.0,0.0,0.0,0.0,0.0,1
200000.0,1,1,1,29,2,2,2,2,2,2,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,1
172187.7551549046,1,1,2,27,0,0,0,0,0,0,17545.70526448166,19082.387725366174,19361.701188479,16658.644876179314,16938.32324163373,9970.726551652022,2063.3281729869523,937.4693814114505,274.20979406284926,279.67836545441605,142.18285618073665,0.0,1
500000.0,1,1,1,36,2,0,0,0,0,0,526058.8606229462,502218.25568721106,243585.71382629455,483162.5751949671,490611.22731005796,485160.34560737945,23452.292327009072,9140.19998412823,366175.39518139814,17774.816579915638,14915.323618776105,15219.89814516223,1
80000.0,1,1,2,29,1,1,2,0,0,2,72614.80955534514,81622.2169300255,78669.76627507192,79348.42990752296,81588.57326633183,78448.06161057392,10393.508187992524,0.0,3279.6397111656115,5944.131860980443,0.0,3344.9288459132977,1
70000.0,2,1,1,38,2,2,2,2,2,2,43845.74809711623,44883.490760353954,45854.838476786026,46702.51233500206,46540.89290626697,47652.84936721701,2042.060253113197,2000.0,1900.0,799.1448091507405,2031.7589875472127,2884.9756970756534,1
96794.32390477086,1,1,1,30,2,1,0,0,1,0,88648.83892308331,86601.38516489229,86801.49748190082,51403.533915321575,50523.19778786427,43306.64852029683,1282.270438091653,3301.4190238072833,4977.951127278668,544.9649361889526,1814.3913540862332,1461.1258483919828,1
260551.882779846,1,1,2,35,1,0,0,0,0,0,333691.7165332464,310420.0787457318,288709.82065242785,290809.720818457,214861.28404023816,216508.18341291993,12055.188277984598,10990.801953669234,10981.603907338467,8128.772648630731,8487.932163214035,8576.548460980825,1
30000.0,1,1,2,25,0,0,0,0,0,0,26709.949505227174,26831.404705651512,26897.625369977264,27148.97120989869,27155.713115485087,26921.2090645211,1220.8885168243016,1734.3455708921406,1345.918413100219,1055.8222966351398,813.9256778828677,1813.9256778828676,1
140000.0,1,1,2,36,0,0,0,0,0,0,74467.07703564508,67460.74819564052,56403.787725861475,50319.01117060263,45172.10221965619,44617.516318910726,4000.0,3620.1644720982085,2360.493416294626,2379.8355279017915,1968.2302609374922,1951.9342111607166,1
20000.0,2,2,1,43,0,0,0,0,0,2,16193.562218104109,17128.5967508395,18542.983468356724,18865.46615099515,20503.783701053842,20325.28105805818,1502.6526113932132,1911.511643541718,924.9549972697132,2363.5849133835177,702.163275302373,269.7913341388094,1
20000.0,1,2,1,52,1,2,0,0,0,-2,20769.662787699574,20144.070095587456,20035.26622792029,19852.01474695799,0.0,0.0,0.0,1222.6282159935192,514.8024924622614,0.0,0.0,0.0,1
140000.0,1,1,1,30,1,1,1,1,0,0,103380.9519914818,105196.41420410178,104442.16372802886,102377.74207311586,104771.66712072316,104830.40079381471,5149.947603586344,4209.213351182766,1476.9429260348836,3956.5725519667967,3911.9160252156726,3480.501821113889,1
30000.0,1,2,1,35,0,0,0,0,0,0,31049.231691714835,30228.06214124468,27438.730463441312,22999.90710226999,18500.492936862756,2329.239743125803,2080.1041317939143,1183.3765605631825,1545.0795449507266,1432.0655165081084,2329.239743125803,2796.4518145873476,1
300000.0,2,1,2,34,-1,-1,-1,-1,-1,-1,5256.3346392333115,674.694595681366,196.31997443398862,196.31997443398862,196.31997443398862,196.31997443398862,679.0434558745239,196.31997443398862,196.31997443398862,196.31997443398862,196.31997443398862,196.31997443398862,1
151827.89458487215,2,2,1,29,1,0,0,0,1,1,124073.751378716,125826.4251455504,130951.3571110576,137735.012068799,139930.54139053047,118228.93275638545,5091.394729243608,7195.2602690479,9540.35534294212,5013.629079061346,614.1623580588939,503.95401921338635,1
110000.0,2,1,2,26,0,0,0,0,0,0,110132.14614013677,108548.31626691451,111458.01726085291,111776.796542878,112099.0240361551,111106.68620245835,4198.828595210977,4866.276198403659,4260.234280957805,4260.234280957805,3816.7694540478,3962.279896273674,1
190000.0,1,1,2,30,-1,-1,0,0,0,0,-543.1246140062852,137.1815277894377,379.3050450398951,547.2140362439108,543.1246140062852,-120.2415827055417,680.306141795723,375.2156228022696,543.1246140062852,4.089422237625515,669.5873032932358,0.0,1
